"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=462241999819913",,"2024-05-27T23:56:45.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzQ2MjI0MTk5OTgxOTkxMw==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNDYyMjQxOTk5ODE5OTEz","0","106895805619273","false","pfbid06ApUniM3C5sWnNMnBfSaNT8hRkLuWD7XPBkgEL9cymCiH4RucHC6rL5Ph53MzBPUl","Rashid Matics","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/393160482_7618512881498196_123341363670640497_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1QPVVKcEVhkQ7kNvgG4zthd&_nc_ht=scontent.flhr3-3.fna&oh=00_AYAMDo4uW9JxylogpamkX9Sw-M9iEbB7Q91GNw9OtmrYKg&oe=665D10FD",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","John Loies Frianeza do not worship idol and does not allow divorce but not giving a solution for the oppressed Wife and unhealthy Marriage...","2"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=488441180176440",,"2024-05-27T23:54:52.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzQ4ODQ0MTE4MDE3NjQ0MA==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNDg4NDQxMTgwMTc2NDQw","0","106895805619273","false","pfbid06ApUniM3C5sWnNMnBfSaNT8hRkLuWD7XPBkgEL9cymCiH4RucHC6rL5Ph53MzBPUl","Rashid Matics","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/393160482_7618512881498196_123341363670640497_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1QPVVKcEVhkQ7kNvgG4zthd&_nc_ht=scontent.flhr3-3.fna&oh=00_AYAMDo4uW9JxylogpamkX9Sw-M9iEbB7Q91GNw9OtmrYKg&oe=665D10FD",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Jheralyn Arellano Lacquio selected lang pinapaniwalaan nila ahahah","2"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=1136821607597999",,"2024-05-27T23:00:42.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzExMzY4MjE2MDc1OTc5OTk=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTEzNjgyMTYwNzU5Nzk5OQ==","2","106895805619273","false","pfbid0ukLhVizKEXrwW2Pqt7anrhnbXnoxvZFWJfNHWaMctpvTk9vYcSML5nvouwSBZ7aMl","Val Verde","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/298375696_10166474316280058_2120944551015425232_n.jpg?stp=c2.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hqYpIVhk64kQ7kNvgEXBenV&_nc_ht=scontent.flhr3-3.fna&oh=00_AYAQdQO-JrLkA9Xfi0le-p-zyIfX40e6OOrmDs58Uj8cuQ&oe=665CE25C",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Mario M. Juan Bullshit 3:16","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=3776200262662897",,"2024-05-27T21:31:03.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzM3NzYyMDAyNjI2NjI4OTc=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMzc3NjIwMDI2MjY2Mjg5Nw==","7","106895805619273","false","1827443988","John Loies Frianeza","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/442489051_10221359329692533_3291543698287361512_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tvBrHvdJyeYQ7kNvgH7yZRm&_nc_ht=scontent.flhr3-3.fna&oh=00_AYDxIKKf5nU3BxjY04oPH-1lENnrzDxp_XFydKOcBveeYw&oe=665CFE2C",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Jheralyn Arellano Lacquio Catholics do not worship idols. Praying to saints is asking them to pray for us to the Lord. We are aware that the only way to God is through Jesus alone.","2"
"photo","fallback",,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=459261343313369",,"2024-05-27T13:21:02.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzQ1OTI2MTM0MzMxMzM2OQ==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNDU5MjYxMzQzMzEzMzY5","5","106895805619273","false","pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl","Jheralyn Arellano Lacquio","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/441541951_424340973708008_7129302869691153396_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TEUqALZpeRwQ7kNvgE4pwyq&_nc_ht=scontent.flhr3-3.fna&oh=00_AYCyXoytpK5K5ao4Es7f9haE1YqYRrzWPSK5K-AiYkLe2A&oe=665D0DD8","https://www.facebook.com/people/Jheralyn-Arellano-Lacquio/pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Kayo po ay nagbabasa ng BIBLIYA,
ito nabasa niyo po ba??
Ang profile pic. Mo ay LARAWANG INANYUAN
Larawang BINUBO na siyang PINAGBABAWAL ng DIOS na HUWAG GUMAWA ng anu mang LARAWANG INANYUAN
👇⏰","1"
"photo","fallback",,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=1129591458261382","4","2024-05-27T13:18:32.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzExMjk1OTE0NTgyNjEzODI=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTEyOTU5MTQ1ODI2MTM4Mg==","16","106895805619273","false","pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl","Jheralyn Arellano Lacquio","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/441541951_424340973708008_7129302869691153396_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TEUqALZpeRwQ7kNvgE4pwyq&_nc_ht=scontent.flhr3-3.fna&oh=00_AYCyXoytpK5K5ao4Es7f9haE1YqYRrzWPSK5K-AiYkLe2A&oe=665D0DD8","https://www.facebook.com/people/Jheralyn-Arellano-Lacquio/pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Mario M. Juan
Nagbabasa ka po pala ng BIBLIYA
Nababasa mo rin po ba ito
⏰👇","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=979633740832729","2","2024-05-27T13:16:41.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzk3OTYzMzc0MDgzMjcyOQ==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTc5NjMzNzQwODMyNzI5","10","106895805619273","false","pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl","Jheralyn Arellano Lacquio","https://scontent.flhr3-3.fna.fbcdn.net/v/t39.30808-1/441541951_424340973708008_7129302869691153396_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TEUqALZpeRwQ7kNvgE4pwyq&_nc_ht=scontent.flhr3-3.fna&oh=00_AYCyXoytpK5K5ao4Es7f9haE1YqYRrzWPSK5K-AiYkLe2A&oe=665D0DD8","https://www.facebook.com/people/Jheralyn-Arellano-Lacquio/pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfOTA4ODkyNDIxMDA0Mjk3","Mario M. Juan
Tama
.
.
ito kasi Yung BATAS NG DIOS: ang daming  BUMAGSAK po sa SALITANG ito 
⏰👇
 Roma 7:2📖🕊️ 
""Sapagka't ang babae na may asawa ay itinali ng kautusan sa asawa samantalang ito ay nabubuhay; datapuwa't kung ang asawa'y mamatay, ay kalag na sa kautusan ng asawa.""
Roma 7:3📖🕊️:
""Kaya nga kung, samantalang nabubuhay ang asawa, siya'y makikisama sa ibang lalake, siya'y tatawaging mangangalunya: datapuwa't kung mamatay ang asawa, ay laya na siya sa kautusan, ano pa't siya'y hindi na mangangalunya, bagaman siya'y makisama sa ibang lalake.""
.
. 
1 Corinto 7:10📖🕊️:
""Datapuwa't sa mga may asawa ay aking ipinaguutos, Nguni't hindi ako, kundi ang Panginoon, na ang babae ay huwag humiwalay sa kaniyang asawa.""
1 Corinto 7:11📖🕊️:
""(Datapuwa't kung siya'y humiwalay, ay manatiling walang asawa, o kaya'y makipagkasundo sa kaniyang asawa); at huwag hiwalayan ng lalake ang kaniyang asawa.""
.
.
1 Corinto 7:39📖🕊️:
""Ang babaing may asawa ay natatalian samantalang nabubuhay ang kaniyang asawa; nguni't kung patay na ang kaniyang asawa, ay may kalayaan siyang makapagasawa sa kanino mang ibig niya; sa kalooban lamang ng Panginoon.""

.
KJV HOLY BIBLE THE WORD'S OF GOD📖:","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=1651096458966295",,"2024-05-28T12:51:06.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzE2NTEwOTY0NTg5NjYyOTU=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTY1MTA5NjQ1ODk2NjI5NQ==","0","106895805619273","false","pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl","Jheralyn Arellano Lacquio","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/441541951_424340973708008_7129302869691153396_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TEUqALZpeRwQ7kNvgEMJ_RW&_nc_ht=scontent-dfw5-1.xx&oh=00_AYANq1IoLzOwc2CdizvDp6eHE7wzXOLqGCPqOkQoAhvrGw&oe=665D0DD8","https://www.facebook.com/people/Jheralyn-Arellano-Lacquio/pfbid02A1cAEw77dk2mFDPevWgWM4HNnRvnWPCD6zbManUacnNnUx5QvyThgShJnueLYLXFl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","GemMa Wereyoung, ang basihan ng DIVORCE, liban na Lamang kung siya ay NAKIKIAPID sa ibang lalake o babae: ay siyang ang KANIYA ay NAGBIBIGAY KADAHILANAN ng pangangaLunya:. At ang sinomang mag-Asawa sayo Kung naihiwalay na siya sayo ay NAGKAKASALA ng PANGANGALUNYA :","2"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=25834109132915661",,"2024-05-28T12:10:45.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzI1ODM0MTA5MTMyOTE1NjYx","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMjU4MzQxMDkxMzI5MTU2NjE=","0","106895805619273","false","100076785512661","John Laurent","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/442493350_461206923115488_6282214100639588122_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_l09SaSkeLMQ7kNvgFvweIY&_nc_ht=scontent-dfw5-2.xx&oh=00_AYAUUNu_u_nw2BsoHzTOchJ4ExIqN5GCeCQJrSQ28egvyw&oe=665CFC08",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","wow free passport, im in ❤️❤️❤️","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=1026931445523672",,"2024-05-28T12:09:21.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzEwMjY5MzE0NDU1MjM2NzI=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTAyNjkzMTQ0NTUyMzY3Mg==","0","106895805619273","false","pfbid02nbn3TwUZsiJ9U6eFCVHXTrBJ2hdBdAVXnqNUdTFnYPwq5fkZm6JVNF5D3y18QsXJl","Julian Reside II","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/443861064_1893467757779275_7265696354214154079_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3E7URfio7MwQ7kNvgFimADT&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBCXxQLdCzeS7jApPql2umEL_c-uhr4J-4j8WWNf095cw&oe=665CECDB","https://www.facebook.com/julianestepa.resideii.21","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Mario M. Juan okay boomer.","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=438444142458238",,"2024-05-28T11:07:40.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzQzODQ0NDE0MjQ1ODIzOA==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNDM4NDQ0MTQyNDU4MjM4","0","106895805619273","false","100000555072471","Geralyn Fuerzas Dahiroc Keller","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/437482027_8163097353718686_8368480648334000759_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iixkEgKG5LsQ7kNvgHdBWbB&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBkn0HwSkPOU_BdC8TXv2FPJqEgAYY8PFd00brYG9-nMw&oe=665CDF61",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Mario M. Juan  so magkitaay sa kalayo kung tinood ba ikaw mahilangit kung dili ka divorced","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=327874303676131",,"2024-05-28T11:01:38.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzMyNzg3NDMwMzY3NjEzMQ==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMzI3ODc0MzAzNjc2MTMx","0","106895805619273","false","pfbid02mzPnsWagvUhGQKfWRaWMbEwRUvGU27WVcgvCAG1PLFRTQBXArfCGmjrtoJHYgqybl","Gabie Llanes","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/400726576_2227481737462028_9073987653734032453_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gX36HTWPUQgQ7kNvgHLTZeF&_nc_ht=scontent-dfw5-2.xx&oh=00_AYBAb87LpQ7LpfPj4DOLZ3sWGtOSfHq0ZoKsLyPiLvZm7w&oe=665D0766","https://www.facebook.com/gfooorce","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Miths A. Dela Cruz  HAHAHAHAHAA 😩😩😩","2"
"photo","fallback",,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=1525151748092772",,"2024-05-28T11:00:43.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzE1MjUxNTE3NDgwOTI3NzI=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTUyNTE1MTc0ODA5Mjc3Mg==","0","106895805619273","false","1549807038","Mario M. Juan","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/428611400_10223213297831324_2582069092159913145_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YRlaKAqizbUQ7kNvgEn-x0S&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDS6iJveQhmICGPrCM-FCzyImyzGR283vPz5KGSzeG1hw&oe=665CED86",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Serenade Jacalan","2"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=3671378399798030",,"2024-05-28T10:48:20.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzM2NzEzNzgzOTk3OTgwMzA=","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMzY3MTM3ODM5OTc5ODAzMA==","0","106895805619273","false","pfbid029zjVBK4vD47okaECbknLi5Qyh5KN98cwvj39qZnDqcRuKVtHscz6SVMs1nRgB43Wl","Reese Robles","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/438983315_457014423517485_3215086683205129458_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=49Lf8W0YAR0Q7kNvgEjKMtJ&_nc_ht=scontent-dfw5-2.xx&oh=00_AYC9KqcJewZ5KXbpie_xC6B4CmuWGVLEUnGYoz4ZW5MjOw&oe=665CFFE2","https://www.facebook.com/people/Reese-Robles/pfbid029zjVBK4vD47okaECbknLi5Qyh5KN98cwvj39qZnDqcRuKVtHscz6SVMs1nRgB43Wl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Mario M. Juan na sa bible ba to? 🙄","1"
"photo","fallback",,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=466537162722365",,"2024-05-28T10:44:02.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzQ2NjUzNzE2MjcyMjM2NQ==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNDY2NTM3MTYyNzIyMzY1","0","106895805619273","false","pfbid032Cpb6giT2JjJmFbBWxwS8p2huDjjK9RzGkmfSEuHABjS2uCzSXjwtFNfjiqkyLHJl","김이","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2WKUFuMRZfAQ7kNvgEdLGAW&_nc_ht=scontent-dfw5-1.xx&oh=00_AYByLSve2bEVROQggeshfZagcwuAM5x8LBLt3V5iWDNhqQ&oe=667E96B8","https://www.facebook.com/people/%EA%B9%80%EC%9D%B4/pfbid032Cpb6giT2JjJmFbBWxwS8p2huDjjK9RzGkmfSEuHABjS2uCzSXjwtFNfjiqkyLHJl/","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Mario M. Juan","1"
,,,,,"https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833&comment_id=779351830933113",,"2024-05-28T10:41:30.000Z","784097547239951","https://www.facebook.com/permalink.php?story_fbid=pfbid02PjXi7ycbbQ8VnYpajXdinnatUvJXEtXeUCjcw4oAzaefGjW7WTLSaZAquoJ4mJmSl&id=100069191379833","ZmVlZGJhY2s6Nzg0MDk3NTQ3MjM5OTUxXzc3OTM1MTgzMDkzMzExMw==","Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfNzc5MzUxODMwOTMzMTEz","0","106895805619273","false","100005944875183","Jackie Lyn Catipon","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/440017037_2528466444028160_6813728478305281571_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2WwhHkh6oGgQ7kNvgFpB_Xl&_nc_ht=scontent-dfw5-2.xx&oh=00_AYDxPBPF0zJjPJ-JHdFScu2knhwrQTZ-L_U4UjGZVuuCRQ&oe=665CEF84",,"Y29tbWVudDo3ODQwOTc1NDcyMzk5NTFfMTM0NzcyMzU3OTI0MTM5OQ==","Mario M. Juan tell that po to those abused","1"
